UDI,Product ID,Air_Temperature_K,Process_Temperature_K,Rotation_Speed_RPM,Torque_Nm,Tool_Wear_min,Failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Tool_Wear_rate,Machine_Type_H,Machine_Type_L,Machine_Type_M
3914,M18773,302.4,311.4,1675,29.6,128,0,0,0,0,0,0,9.0,0.07641786482515533,False,False,True
3915,L51094,302.5,311.5,1493,35.1,131,0,0,0,0,0,0,9.0,0.08774274096266513,False,True,False
3916,L51095,302.5,311.5,1700,29.5,133,0,0,0,0,0,0,9.0,0.07823524809691289,False,True,False
3917,L51096,302.6,311.6,1453,37.0,135,0,0,0,0,0,0,9.0,0.09291115422494547,False,True,False
3918,L51097,302.6,311.7,1542,34.1,137,0,0,0,0,0,0,9.099999999999966,0.088845597376396,False,True,False
3919,M18778,302.5,311.5,1358,52.7,139,0,0,0,0,0,0,9.0,0.10235633110726723,False,False,True
3920,H33333,302.5,311.5,1655,32.3,142,0,0,0,0,0,0,9.0,0.08580055238637319,True,False,False
3921,L51100,302.6,311.5,1885,27.5,147,0,0,0,0,0,0,8.899999999999977,0.07798404350979124,False,True,False
3922,L51101,302.7,311.5,1494,41.4,149,0,0,0,0,0,0,8.800000000000011,0.09973219562771377,False,True,False
3923,M18782,302.6,311.4,1757,29.5,151,0,0,0,0,0,0,8.799999999999955,0.08594189758571566,False,False,True
3924,M18783,302.6,311.4,1718,31.2,154,0,0,0,0,0,0,8.799999999999955,0.08963906307388646,False,False,True
3925,M18784,302.5,311.4,1636,35.0,157,0,0,0,0,0,0,8.899999999999977,0.09596571151240128,False,False,True
3926,L51105,302.6,311.6,1638,29.6,160,0,0,0,0,0,0,9.0,0.09768003804637482,False,True,False
3927,L51106,302.6,311.5,1609,36.0,162,0,0,0,0,0,0,8.899999999999977,0.1006835918684948,False,True,False
3928,H33341,302.7,311.5,1556,35.0,164,0,0,0,0,0,0,8.800000000000011,0.10539838984679316,True,False,False
3929,L51108,302.6,311.5,1442,59.8,169,1,0,0,1,0,0,8.899999999999977,0.1171982543701426,False,True,False
3930,M18789,302.7,311.6,1501,38.8,171,0,0,0,0,0,0,8.900000000000034,0.11392397473419405,False,False,True
3931,M18790,302.6,311.6,2041,19.2,174,0,0,0,0,0,0,9.0,0.08525228552068323,False,False,True
3932,M18791,302.7,311.7,1784,25.1,177,0,0,0,0,0,0,9.0,0.09921519102287499,False,False,True
3933,L51112,302.6,311.6,1953,22.4,180,0,0,0,0,0,0,9.0,0.0921658514255753,False,True,False
3934,L51113,302.6,311.6,1576,34.7,182,0,0,0,0,0,0,9.0,0.1154821602270557,False,True,False
3935,M18794,302.6,311.6,1518,39.0,184,0,0,0,0,0,0,9.0,0.12121204136229159,False,False,True
3936,M18795,302.6,311.6,1227,68.2,187,1,0,0,0,1,0,9.0,0.15240411377007843,False,False,True
3937,L51116,302.5,311.5,1985,18.8,190,0,0,0,0,0,0,9.0,0.09571783591041012,False,True,False
3938,L51117,302.5,311.5,1802,26.4,192,0,0,0,0,0,0,9.0,0.10654822056147582,False,True,False
3939,L51118,302.5,311.5,1603,32.4,194,0,0,0,0,0,0,9.0,0.12102300622395121,False,True,False
3940,L51119,302.5,311.6,1400,54.0,196,0,0,0,0,0,0,9.100000000000023,0.13999990000007143,False,True,False
3941,L51120,302.3,311.5,1395,54.2,198,0,0,0,0,0,0,9.199999999999989,0.14193538212517412,False,True,False
3942,L51121,302.2,311.4,1987,19.9,200,0,0,0,0,0,0,9.199999999999989,0.10065420198580675,False,True,False
3943,M18802,302.2,311.4,1398,47.2,202,0,0,0,0,0,0,9.199999999999989,0.14449202826035173,False,False,True
3944,L51123,302.3,311.4,1333,66.7,205,1,0,0,1,1,0,9.099999999999966,0.15378833174168663,False,True,False
3945,L51124,302.2,311.2,1381,49.4,207,0,0,0,0,0,0,9.0,0.149891274517542,False,True,False
3946,L51125,302.2,311.3,1570,36.1,0,0,0,0,0,0,0,9.100000000000023,0.0,False,True,False
3947,M18806,302.2,311.3,1658,31.0,2,0,0,0,0,0,0,9.100000000000023,0.001206271890065205,False,False,True
3948,H33361,302.2,311.3,1749,29.2,5,0,0,0,0,0,0,9.100000000000023,0.0028587748091624876,True,False,False
3949,M18808,302.2,311.3,1510,37.1,10,0,0,0,0,0,0,9.100000000000023,0.006622512170521741,False,False,True
3950,L51129,302.3,311.5,1384,50.8,13,0,0,0,0,0,0,9.199999999999989,0.00939305679692428,False,True,False
3951,L51130,302.3,311.4,1570,37.2,15,0,0,0,0,0,0,9.099999999999966,0.00955413404195284,False,True,False
3952,M18811,302.3,311.4,1571,32.7,17,0,0,0,0,0,0,9.099999999999966,0.010821126148232878,False,False,True
3953,L51132,302.3,311.4,1476,37.3,20,0,0,0,0,0,0,9.099999999999966,0.013550126321052628,False,True,False
3954,M18813,302.3,311.4,1484,39.5,22,0,0,0,0,0,0,9.099999999999966,0.01482478785391654,False,False,True
3955,M18814,302.3,311.4,1909,23.2,25,0,0,0,0,0,0,9.099999999999966,0.013095854847640205,False,False,True
3956,L51135,302.3,311.5,1448,49.6,28,0,0,0,0,0,0,9.199999999999989,0.019337003220301643,False,True,False
3957,M18816,302.3,311.4,1500,40.2,30,0,0,0,0,0,0,9.099999999999966,0.019999986666675556,False,False,True
3958,L51137,302.2,311.4,1510,44.9,33,0,0,0,0,0,0,9.199999999999989,0.021854290162721748,False,True,False
3959,L51138,302.2,311.3,1378,55.5,35,0,0,0,0,0,0,9.100000000000023,0.02539911074084852,False,True,False
3960,M18819,302.2,311.4,1538,37.4,37,0,0,0,0,0,0,9.199999999999989,0.024057201523275992,False,False,True
3961,L51140,302.2,311.4,1390,48.1,40,0,0,0,0,0,0,9.199999999999989,0.028776957714418912,False,True,False
3962,M18821,302.2,311.4,1642,32.1,42,0,0,0,0,0,0,9.199999999999989,0.0255785471507021,False,False,True
3963,L51142,302.4,311.5,1785,24.8,45,0,0,0,0,0,0,9.100000000000023,0.02521006991032498,False,True,False
3964,H33377,302.3,311.5,1526,38.2,47,0,0,0,0,0,0,9.199999999999989,0.030799455570474726,True,False,False
3965,M18824,302.3,311.6,1668,33.2,52,0,0,0,0,0,0,9.300000000000011,0.031175041261965672,False,False,True
3966,L51145,302.3,311.5,1507,37.5,55,0,0,0,0,0,0,9.199999999999989,0.03649632614709612,False,True,False
3967,L51146,302.3,311.5,1530,37.8,57,0,0,0,0,0,0,9.199999999999989,0.0372548776111911,False,True,False
3968,M18827,302.3,311.4,1479,45.6,59,0,0,0,0,0,0,9.099999999999966,0.0398917918243463,False,False,True
3969,M18828,302.3,311.4,1418,41.3,62,0,0,0,0,0,0,9.099999999999966,0.043723523467190786,False,False,True
3970,L51149,302.3,311.4,1504,38.7,65,0,0,0,0,0,0,9.099999999999966,0.04321805637097316,False,True,False
3971,M18830,302.3,311.4,1345,47.6,67,0,0,0,0,0,0,9.099999999999966,0.04981408935755438,False,False,True
3972,H33385,302.2,311.4,1625,35.4,70,0,0,0,0,0,0,9.199999999999989,0.04307689656806365,True,False,False
3973,L51152,302.3,311.4,1511,34.7,75,0,0,0,0,0,0,9.099999999999966,0.0496359697975051,False,True,False
3974,L51153,302.3,311.4,1535,41.8,77,0,0,0,0,0,0,9.099999999999966,0.050162833770140865,False,True,False
3975,L51154,302.4,311.5,1505,37.9,79,0,0,0,0,0,0,9.100000000000023,0.052491659473980413,False,True,False
3976,H33389,302.4,311.5,1540,43.7,81,0,0,0,0,0,0,9.100000000000023,0.05259736844326725,True,False,False
3977,H33390,302.3,311.4,1372,46.0,86,0,0,0,0,0,0,9.099999999999966,0.06268217005672737,True,False,False
3978,M18837,302.2,311.3,1510,36.6,91,0,0,0,0,0,0,9.100000000000023,0.06026486075174785,False,False,True
3979,L51158,302.2,311.3,1382,46.4,94,0,0,0,0,0,0,9.100000000000023,0.0680173169194523,False,True,False
3980,L51159,302.3,311.3,1439,41.8,96,0,0,0,0,0,0,9.0,0.06671294877487924,False,True,False
3981,M18840,302.2,311.3,1375,47.0,98,0,0,0,0,0,0,9.100000000000023,0.07127267543805423,False,False,True
3982,M18841,302.2,311.3,1931,21.9,101,0,0,0,0,0,0,9.100000000000023,0.05230447835086569,False,False,True
3983,L51162,302.2,311.3,1475,48.6,104,0,0,0,0,0,0,9.100000000000023,0.07050842677394795,False,True,False
3984,L51163,302.2,311.3,1389,46.9,106,0,0,0,0,0,0,9.100000000000023,0.07631383994683949,False,True,False
3985,L51164,302.3,311.3,1652,32.8,108,0,0,0,0,0,0,9.0,0.06537526309003446,False,True,False
3986,L51165,302.3,311.2,1386,50.3,110,0,0,0,0,0,0,8.899999999999977,0.07936502210315866,False,True,False
3987,M18846,302.2,311.3,1577,29.8,112,0,0,0,0,0,0,9.100000000000023,0.07102088077306229,False,False,True
3988,M18847,302.3,311.3,1444,43.1,115,0,0,0,0,0,0,9.0,0.07963983404443625,False,False,True
3989,L51168,302.2,311.3,1554,40.2,118,0,0,0,0,0,0,9.100000000000023,0.07593302707012416,False,True,False
3990,L51169,302.2,311.3,1602,32.8,120,0,0,0,0,0,0,9.100000000000023,0.07490632028319583,False,True,False
3991,H33404,302.2,311.2,1692,28.2,122,0,0,0,0,0,0,9.0,0.07210397629788635,True,False,False
3992,L51171,302.3,311.3,1682,34.4,127,0,0,0,0,0,0,9.0,0.07550530588269568,False,True,False
3993,L51172,302.3,311.3,1614,34.1,129,0,0,0,0,0,0,9.0,0.07992560103742191,False,True,False
3994,L51173,302.3,311.3,1324,47.8,131,0,0,0,0,0,0,9.0,0.09894252345730857,False,True,False
3995,L51174,302.3,311.4,1434,40.3,133,0,0,0,0,0,0,9.099999999999966,0.0927474945972841,False,True,False
3996,L51175,302.3,311.3,1621,31.6,135,0,0,0,0,0,0,9.0,0.08328187336096647,False,True,False
3997,M18856,302.3,311.3,1625,33.1,137,0,0,0,0,0,0,9.0,0.08430764042606743,False,False,True
3998,L51177,302.2,311.1,1394,53.7,140,0,0,0,0,0,0,8.900000000000034,0.10043034402414346,False,True,False
3999,L51178,302.1,311.0,1586,35.1,142,0,0,0,0,0,0,8.899999999999977,0.08953336094996157,False,True,False
4000,L51179,302.0,311.0,1420,45.9,144,0,0,0,0,0,0,9.0,0.10140837928987374,False,True,False
4001,L51180,302.1,311.2,1422,50.3,146,0,0,0,0,0,0,9.099999999999966,0.10267222034302367,False,True,False
4002,H33415,302.1,311.2,1598,37.9,148,0,0,0,0,0,0,9.099999999999966,0.09261571175487375,True,False,False
4003,L51182,302.1,311.2,1454,59.2,153,1,0,0,1,0,0,9.099999999999966,0.10522688773941696,False,True,False
4004,L51183,302.1,311.2,1519,39.3,155,0,0,0,0,0,0,9.099999999999966,0.1020407491502639,False,True,False
4005,L51184,302.0,311.1,1373,55.7,157,0,0,0,0,0,0,9.100000000000023,0.11434805946973091,False,True,False
4006,M18865,302.0,311.1,1406,48.8,159,0,0,0,0,0,0,9.100000000000023,0.11308669055000672,False,False,True
4007,L51186,302.1,311.2,1492,45.0,162,0,0,0,0,0,0,9.099999999999966,0.10857901569771065,False,True,False
4008,L51187,302.1,311.2,1369,50.8,164,0,0,0,0,0,0,9.099999999999966,0.11979538364106382,False,True,False
4009,M18868,302.2,311.2,1471,41.9,166,0,0,0,0,0,0,9.0,0.11284832573193357,False,False,True
4010,L51189,302.2,311.2,1630,36.0,169,0,0,0,0,0,0,9.0,0.10368091798716689,False,True,False
4011,M18870,302.1,311.1,1605,37.6,171,0,0,0,0,0,0,9.0,0.10654198969346437,False,False,True
4012,L51191,302.2,311.1,1447,52.1,174,0,0,0,0,0,0,8.900000000000034,0.12024870749916551,False,True,False
4013,M18872,302.2,311.2,1360,52.8,176,0,0,0,0,0,0,9.0,0.12941166955024297,False,False,True
4014,M18873,302.2,311.1,1728,34.0,179,0,0,0,0,0,0,8.900000000000034,0.10358790301625984,False,False,True
4015,L51194,302.1,311.0,1740,30.8,182,0,0,0,0,0,0,8.899999999999977,0.10459764103583849,False,True,False
4016,L51195,302.1,310.9,1477,41.4,184,0,0,0,0,0,0,8.799999999999955,0.12457676061153648,False,True,False
4017,L51196,302.1,310.9,1658,30.3,186,0,0,0,0,0,0,8.799999999999955,0.11218328577606407,False,True,False
4018,L51197,302.0,310.8,1902,23.4,188,0,0,0,0,0,0,8.800000000000011,0.09884327085001533,False,True,False
4019,M18878,302.0,310.8,1783,23.1,190,0,0,0,0,0,0,8.800000000000011,0.10656191443526952,False,False,True
4020,M18879,302.0,310.9,1558,45.3,193,0,0,0,0,0,0,8.899999999999977,0.12387668557337254,False,False,True
4021,L51200,302.1,311.0,1351,49.5,196,0,0,0,0,0,0,8.899999999999977,0.1450776128219002,False,True,False
4022,H33435,302.1,310.9,1452,42.5,198,0,0,0,0,0,0,8.799999999999955,0.13636354244935092,True,False,False
4023,L51202,302.1,310.9,1666,30.7,203,0,0,0,0,0,0,8.799999999999955,0.12184866635734312,False,True,False
4024,L51203,302.1,311.0,1364,50.0,205,0,0,0,0,0,0,8.899999999999977,0.15029314494637466,False,True,False
4025,M18884,302.1,311.0,1351,60.3,207,1,0,0,0,1,0,8.899999999999977,0.15321972374557827,False,False,True
4026,H33439,302.1,311.0,1729,26.1,210,0,0,0,0,0,0,8.899999999999977,0.12145741963133624,True,False,False
4027,M18886,302.1,311.0,1574,34.1,215,0,0,0,0,0,0,8.899999999999977,0.13659457649645712,False,False,True
4028,L51207,302.0,311.0,1566,37.8,218,0,0,0,0,0,0,9.0,0.1392080847968807,False,True,False
4029,L51208,302.0,310.9,1455,43.2,220,0,0,0,0,0,0,8.899999999999977,0.1512026452215497,False,True,False
4030,H33443,302.0,310.9,1679,29.0,222,0,0,0,0,0,0,8.899999999999977,0.13222148170251238,True,False,False
4031,L51210,302.0,310.8,2143,17.3,227,0,0,0,0,0,0,8.800000000000011,0.10592622215295279,False,True,False
4032,L51211,302.0,310.8,1447,42.7,229,0,0,0,0,0,0,8.800000000000011,0.15825835642131553,False,True,False
4033,L51212,302.0,310.8,1383,50.3,231,1,0,0,0,1,0,8.800000000000011,0.16702807879386927,False,True,False
4034,L51213,302.1,310.8,1772,27.1,233,0,0,0,0,0,0,8.699999999999989,0.1314897677822981,False,True,False
4035,L51214,302.0,310.8,1615,29.0,235,1,1,0,0,0,0,8.800000000000011,0.14551074581377968,False,True,False
4036,L51215,302.0,310.8,1454,36.6,0,0,0,0,0,0,0,8.800000000000011,0.0,False,True,False
4037,L51216,302.0,310.8,1445,49.1,2,0,0,0,0,0,0,8.800000000000011,0.0013840820871404242,False,True,False
4038,M18897,302.0,310.8,1609,35.2,4,0,0,0,0,0,0,8.800000000000011,0.0024860146140369085,False,False,True
4039,L51218,302.0,310.9,1546,34.4,7,0,0,0,0,0,0,8.899999999999977,0.004527810784080994,False,True,False
4040,L51219,301.9,310.8,1567,39.3,9,0,0,0,0,0,0,8.900000000000034,0.005743455173289615,False,True,False
4041,L51220,302.0,310.8,1767,27.4,11,0,0,0,0,0,0,8.800000000000011,0.006225236997602152,False,True,False
4042,L51221,302.0,310.9,1539,34.2,13,0,0,0,0,0,0,8.899999999999977,0.008447038046109133,False,True,False
4043,L51222,302.0,310.9,1564,39.0,15,0,0,0,0,0,0,8.899999999999977,0.009590786706658116,False,True,False
4044,M18903,302.0,310.8,1445,46.3,17,0,0,0,0,0,0,8.800000000000011,0.011764697740693605,False,False,True
4045,M18904,301.9,310.9,1419,47.7,20,1,0,0,0,0,0,9.0,0.014094422766439206,False,False,True
4046,M18905,301.8,310.9,1881,20.9,23,0,0,0,0,0,0,9.099999999999966,0.01222753204277935,False,False,True
4047,M18906,301.9,310.9,1421,46.2,26,0,0,0,0,0,0,9.0,0.018296961085882416,False,False,True
4048,L51227,301.9,311.0,1455,46.0,29,0,0,0,0,0,0,9.100000000000023,0.019931257779204275,False,True,False
4049,L51228,301.9,311.0,2691,12.1,31,1,0,0,1,0,0,9.100000000000023,0.011519876804207801,False,True,False
4050,L51229,301.8,310.8,1505,41.2,33,0,0,0,0,0,0,9.0,0.02192689572963739,False,True,False
4051,L51230,301.8,310.8,1456,46.6,35,0,0,0,0,0,0,9.0,0.024038445028540502,False,True,False
4052,L51231,301.8,310.8,1383,46.4,37,0,0,0,0,0,0,9.0,0.02675341521806564,False,True,False
4053,M18912,301.9,310.8,1563,39.2,39,0,0,0,0,0,0,8.900000000000034,0.024951999390915296,False,False,True
4054,M18913,301.9,310.9,2305,16.1,42,0,0,0,0,0,0,9.0,0.018221250229392524,False,False,True
4055,M18914,301.9,310.9,1456,43.6,45,0,0,0,0,0,0,9.0,0.030906572179552075,False,False,True
4056,L51235,302.0,311.0,1865,22.7,48,0,0,0,0,0,0,9.0,0.025737251615414684,False,True,False
4057,L51236,301.9,310.9,1597,36.9,50,0,0,0,0,0,0,9.0,0.031308684214975444,False,True,False
4058,L51237,302.0,310.9,1495,38.6,52,0,0,0,0,0,0,8.899999999999977,0.034782585429708746,False,True,False
4059,M18918,302.0,310.9,1456,47.2,54,0,0,0,0,0,0,8.899999999999977,0.03708788661546249,False,False,True
4060,L51239,301.9,310.8,1465,44.3,57,0,0,0,0,0,0,8.900000000000034,0.0389078232711104,False,True,False
4061,M18920,302.0,310.9,1352,55.5,59,0,0,0,0,0,0,8.899999999999977,0.04363902097705549,False,False,True
4062,L51241,301.9,310.8,1906,21.7,62,0,0,0,0,0,0,8.900000000000034,0.032528839176894454,False,True,False
4063,L51242,302.0,310.9,1446,44.0,64,0,0,0,0,0,0,8.899999999999977,0.04425999705394395,False,True,False
4064,L51243,302.0,310.8,1948,19.7,66,0,0,0,0,0,0,8.800000000000011,0.03388088609810775,False,True,False
4065,L51244,301.9,310.7,1480,47.1,68,0,0,0,0,0,0,8.800000000000011,0.04594591490140885,False,True,False
4066,M18925,301.9,310.7,1511,37.6,70,0,0,0,0,0,0,8.800000000000011,0.04632690514433809,False,False,True
4067,M18926,301.9,310.7,1472,47.0,73,0,0,0,0,0,0,8.800000000000011,0.04959235761388749,False,False,True
4068,L51247,301.9,310.7,1429,51.0,76,0,0,0,0,0,0,8.800000000000011,0.053184007568924024,False,True,False
4069,L51248,301.9,310.7,1405,48.8,78,0,0,0,0,0,0,8.800000000000011,0.055515974721726175,False,True,False
4070,M18929,301.9,310.7,1405,47.9,80,0,0,0,0,0,0,8.800000000000011,0.05693946125305249,False,False,True
4071,L51250,302.0,310.7,1348,58.1,83,0,0,0,0,0,0,8.699999999999989,0.06157265461969242,False,True,False
4072,L51251,301.9,310.6,1331,68.6,85,1,0,0,1,0,0,8.700000000000045,0.06386171009638611,False,True,False
4073,L51252,301.9,310.6,1610,33.4,87,0,0,0,0,0,0,8.700000000000045,0.054037233517246264,False,True,False
4074,M18933,301.9,310.6,1412,46.5,89,0,0,0,0,0,0,8.700000000000045,0.06303111683348667,False,False,True
4075,L51254,302.0,310.7,1453,42.7,92,0,0,0,0,0,0,8.699999999999989,0.06331723102737025,False,True,False
4076,L51255,302.0,310.6,1583,38.9,94,0,0,0,0,0,0,8.600000000000023,0.05938088478781757,False,True,False
4077,M18936,302.0,310.6,1539,37.4,96,0,0,0,0,0,0,8.600000000000023,0.062378127109728974,False,False,True
4078,L51257,302.0,310.5,1635,39.8,99,0,0,0,0,0,0,8.5,0.06055042168169928,False,True,False
4079,H33492,302.1,310.7,1294,62.4,101,1,0,1,0,0,0,8.599999999999966,0.07805248991306807,True,False,False
4080,L51259,302.0,310.5,1978,22.0,106,0,0,0,0,0,0,8.5,0.05358945723485479,False,True,False
4081,L51260,302.0,310.4,1357,58.0,108,1,0,1,0,0,0,8.399999999999977,0.07958726633215452,False,True,False
4082,L51261,302.0,310.4,1336,58.2,110,1,0,1,0,0,0,8.399999999999977,0.08233526771312297,False,True,False
4083,L51262,302.0,310.4,1568,39.2,112,0,0,0,0,0,0,8.399999999999977,0.07142852587466463,False,True,False
4084,M18943,302.0,310.4,1567,36.4,114,0,0,0,0,0,0,8.399999999999977,0.0727504321950018,False,False,True
4085,L51264,302.0,310.4,1611,35.6,117,0,0,0,0,0,0,8.399999999999977,0.07262565324292164,False,True,False
4086,H33499,302.0,310.5,1841,23.6,119,0,0,0,0,0,0,8.5,0.06463874815928942,True,False,False
4087,L51266,302.0,310.5,1567,36.1,124,0,0,0,0,0,0,8.5,0.07913204905421248,False,True,False
4088,L51267,301.9,310.4,1376,54.9,126,1,0,1,0,0,0,8.5,0.09156970089411272,False,True,False
4089,L51268,301.9,310.5,1477,42.4,128,0,0,0,0,0,0,8.600000000000023,0.08666209433846017,False,True,False
4090,M18949,301.9,310.5,1590,40.3,130,0,0,0,0,0,0,8.600000000000023,0.08176095486732399,False,False,True
4091,L51270,302.0,310.5,2197,15.8,133,0,0,0,0,0,0,8.5,0.06053706848563109,False,True,False
4092,M18951,302.0,310.4,1595,32.9,135,0,0,0,0,0,0,8.399999999999977,0.0846394453671189,False,False,True
4093,H33506,302.0,310.5,1812,24.4,138,0,0,0,0,0,0,8.5,0.07615889836705388,True,False,False
4094,M18953,302.0,310.5,1573,32.1,143,0,0,0,0,0,0,8.5,0.09090903311568142,False,False,True
4095,L51274,302.0,310.5,1651,30.9,146,0,0,0,0,0,0,8.5,0.08843120022337964,False,True,False
4096,H33509,302.0,310.5,1459,43.2,148,0,0,0,0,0,0,8.5,0.10143927248850412,True,False,False
4097,L51276,301.9,310.4,1370,51.7,153,1,0,1,0,0,0,8.5,0.11167875059945212,False,True,False
4098,L51277,301.9,310.4,1518,34.1,155,0,0,0,0,0,0,8.5,0.10210796962584347,False,True,False
4099,L51278,302.0,310.3,1648,29.6,157,0,0,0,0,0,0,8.300000000000011,0.09526693248365747,False,True,False
4100,L51279,302.0,310.4,1464,47.2,159,0,0,0,0,0,0,8.399999999999977,0.10860648319229291,False,True,False
4101,L51280,302.0,310.4,1895,23.2,161,0,0,0,0,0,0,8.399999999999977,0.08496037732961619,False,True,False
4102,L51281,301.9,310.4,1884,23.4,163,0,0,0,0,0,0,8.5,0.08651800078662379,False,True,False
4103,L51282,302.0,310.4,1450,46.6,165,0,0,0,0,0,0,8.399999999999977,0.1137930249703276,False,True,False
4104,L51283,302.0,310.4,1448,43.4,167,0,0,0,0,0,0,8.399999999999977,0.11533141206394194,False,True,False
4105,L51284,302.1,310.5,1389,49.6,169,0,0,0,0,0,0,8.399999999999977,0.12167017878316863,False,True,False
4106,L51285,302.0,310.6,1583,35.2,171,0,0,0,0,0,0,8.600000000000023,0.1080226733906043,False,True,False
4107,L51286,301.9,310.5,1425,51.1,173,0,0,0,0,0,0,8.600000000000023,0.12140342357654486,False,True,False
4108,L51287,302.0,310.5,1809,27.1,175,0,0,0,0,0,0,8.5,0.09673847609813373,False,True,False
4109,L51288,301.9,310.5,1892,21.8,177,0,0,0,0,0,0,8.600000000000023,0.09355174759421375,False,True,False
4110,M18969,301.9,310.6,1475,47.8,179,0,0,0,0,0,0,8.700000000000045,0.12135584992823734,False,False,True
4111,L51290,302.0,310.6,1361,46.7,182,0,0,0,0,0,0,8.600000000000023,0.13372510380227495,False,True,False
4112,M18971,302.0,310.6,1563,41.0,184,0,0,0,0,0,0,8.600000000000023,0.11772225353662602,False,False,True
4113,H33526,301.9,310.5,1472,39.7,187,0,0,0,0,0,0,8.600000000000023,0.12703795717530084,True,False,False
4114,L51293,302.0,310.6,1325,55.3,192,0,0,0,0,0,0,8.600000000000023,0.14490555101467847,False,True,False
4115,L51294,302.0,310.6,1358,53.1,194,0,0,0,0,0,0,8.600000000000023,0.14285703766050245,False,True,False
4116,H33529,302.0,310.6,1346,54.7,196,0,0,0,0,0,0,8.600000000000023,0.1456165337172855,True,False,False
4117,M18976,302.0,310.5,1381,58.4,201,0,0,0,0,0,0,8.5,0.1455465998938451,False,False,True
4118,L51297,301.9,310.5,1340,55.7,204,1,0,0,0,1,0,8.600000000000023,0.1522386923591848,False,True,False
4119,L51298,302.0,310.6,1366,47.7,206,0,0,0,0,0,0,8.600000000000023,0.15080516046474343,False,True,False
4120,L51299,302.1,310.7,1325,45.1,208,1,0,1,0,0,0,8.599999999999966,0.15698101359923503,False,True,False
